Date,Value
2018-04-29,1043832708.35065
2018-04-30,1035300588.35
2018-05-01,855147575.988
2018-05-02,1356043112.32921
2018-05-03,1327368113.18
2018-05-04,1411310861.66
2018-05-05,1032424172.16879
2018-05-06,988115175.597
2018-05-07,1292283431.85
2018-05-08,1305599529.85642
2018-05-09,1210273479.41
2018-05-10,1324180127.31
2018-05-11,1308283132.78675
2018-05-12,918875391.699
2018-05-13,635299096.563
2018-05-14,1877479922.51764
2018-05-15,1081411504.35
2018-05-16,1353735436.44
2018-05-17,1986371307.18684
2018-05-18,1787078403.23
2018-05-19,569531075.189
2018-05-20,505408446.545892
2018-05-21,790740779.415
2018-05-22,877226131.468
2018-05-23,1070131558.32802
2018-05-24,1000588876.25
2018-05-25,788621726.07
2018-05-26,433358755.892997
2018-05-27,405677290.335
2018-05-28,1013613734.54
2018-05-29,902651076.805139
2018-05-30,902500526.966
2018-05-31,827851052.942
2018-06-01,860640929.266263
2018-06-02,520519261.628
2018-06-03,485884807.311
2018-06-04,781951697.703179
2018-06-05,766868932.813
2018-06-06,781104515.782
2018-06-07,802888675.612286
2018-06-08,820067981.35
2018-06-09,506021255.081
2018-06-10,682579730.014871
2018-06-11,957529687.846
2018-06-12,818780283.334
2018-06-13,1043117695.00437
2018-06-14,852588901.33
2018-06-15,774046295.073
2018-06-16,393367359.714171
2018-06-17,427735217.46
2018-06-18,688082117.382
2018-06-19,717193233.877687
2018-06-20,624576870.099
2018-06-21,719546651.514
2018-06-22,877986505.482454
2018-06-23,428012920.547
2018-06-24,583414674.371
2018-06-25,683034898.67434
2018-06-26,609799528.251
2018-06-27,795615808.346
2018-06-28,717809351.700124
2018-06-29,656285943.885
2018-06-30,493208885.085
2018-07-01,994143368.502515
2018-07-02,720058629.123
2018-07-03,872392592.008
2018-07-04,662808206.668387
2018-07-05,667645282.594
2018-07-06,799979138.346
2018-07-07,370270464.469499
2018-07-08,556194054.932
2018-07-09,641995550.747
2018-07-10,840599276.598201
2018-07-11,703800649.597
2018-07-12,684429563.545
2018-07-13,674548450.327427
2018-07-14,338915362.502
2018-07-15,351656240.412
2018-07-16,747886516.022028
2018-07-17,793711434.557
2018-07-18,1061451896.23
2018-07-19,993456134.043958
2018-07-20,821696098.591
2018-07-21,525631984.81
2018-07-22,395927691.401284
2018-07-23,899750255.388
2018-07-24,1102640515.77
2018-07-25,1009352100.9677
2018-07-26,830061488.122
2018-07-27,873105273.545
2018-07-28,516574795.872905
2018-07-29,727303100.366
2018-07-30,879598687.622
2018-07-31,916151854.706209
2018-08-01,725732624.885
2018-08-02,1034978972.54
2018-08-03,926100823.345805
2018-08-04,489889914.247
2018-08-05,373567222.216
2018-08-06,732204363.485113
2018-08-07,646148619.517
2018-08-08,785753515.086
2018-08-09,939755086.265862
2018-08-10,757467749.914
